name,city,state,country,postal_code,latitude,longitude,line1,iata_code
Barter Island LRRS Airport,Barter Island,AK,US,99747,70.13400269,-143.5820007,Barter Island LRRS Airport,BTI
Cape Lisburne LRRS Airport,Cape Lisburne,AK,US,99766,68.87509918,-166.1100006,Cape Lisburne LRRS Airport,LUR
Point Lay LRRS Airport,Point Lay,AK,US,99759,69.73290253,-163.0050049,Point Lay LRRS Airport,PIZ
Hilo International Airport,Hilo,HI,US,96720,19.72139931,-155.0480042,Hilo International Airport,ITO
Orlando Executive Airport,Orlando,FL,US,32803,28.5454998,-81.332901,Orlando Executive Airport,ORL
Bettles Airport,Bettles,AK,US,99726,66.91390228,-151.529007,Bettles Airport,BTT
Clear Airport,Clear Mews,AK,US,99744,64.301201,-149.119995,Clear Airport,Z84
Indian Mountain LRRS Airport,Indian Mountains,AK,US,,65.99279785,-153.7039948,Indian Mountain LRRS Airport,UTO
Fort Yukon Airport,Fort Yukon,AK,US,99740,66.57150269,-145.25,Fort Yukon Airport,FYU
Sparrevohn LRRS Airport,Sparrevohn,AK,US,99557,61.09740067,-155.5740051,Sparrevohn LRRS Airport,SVW
Bryant Army Heliport,Fort Richardson,AK,US,99505,61.26639938,-149.6529999,Bryant Army Heliport,FRN
Tatalina LRRS Airport,Tatalina,AK,US,99627,62.89440155,-155.977005,Tatalina LRRS Airport,TLJ
Cape Romanzof LRRS Airport,Cape Romanzof,AK,US,99662,61.78030014,-166.0390015,Cape Romanzof LRRS Airport,CZF
Laurence G Hanscom Field,Bedford,MA,US,01730,42.47000122,-71.28900146,Laurence G Hanscom Field,BED
St Paul Island Airport,St. Paul Island,AK,US,99660,57.16730118,-170.2200012,St Paul Island Airport,SNP
Cape Newenham LRRS Airport,Cape Newenham,AK,US,99559,58.64640045,-162.0630035,Cape Newenham LRRS Airport,EHM
St George Airport,Point Barrow,AK,US,99591,56.57830048,-169.6620026,St George Airport,STG
Iliamna Airport,Iliamna,AK,US,99606,59.75439835,-154.9109955,Iliamna Airport,ILI
Platinum Airport,Port Moller,AK,US,99651,59.01139832,-161.8200073,Platinum Airport,PTU
Big Mountain Airport,Big Mountain,AK,US,99613,59.36119843,-155.2590027,Big Mountain Airport,BMX
Oscoda Wurtsmith Airport,Oscoda,MI,US,48750,44.45159912,-83.39409637,Oscoda Wurtsmith Airport,OSC
Marina Municipal Airport,Fort Ord,CA,US,93933,36.68190002,-121.762001,Marina Municipal Airport,OAR
Sacramento Mather Airport,Sacramento,CA,US,95655,38.55390167,-121.2979965,Sacramento Mather Airport,MHR
Bicycle Lake Army Air Field,Fort Irwin,CA,US,,35.2804985,-116.6299973,Bicycle Lake Army Air Field,BYS
Twentynine Palms (Self) Airport,Twenty Nine Palms,CA,US,92277,34.2961998,-116.1620026,Twentynine Palms (Self) Airport,NXP
Fort Smith Regional Airport,Fort Smith,AR,US,72903,35.33660126,-94.36740112,Fort Smith Regional Airport,FSM
Merrill Field,Anchorage,AK,US,99501,61.21350098,-149.8439941,Merrill Field,MRI
Grants-Milan Municipal Airport,Grants,NM,US,87020,35.16730118,-107.9020004,Grants-Milan Municipal Airport,GNT
Ponca City Regional Airport,Ponca City,OK,US,74601,36.73199844,-97.09980011,Ponca City Regional Airport,PNC
Hunter Army Air Field,Hunter Aaf,GA,US,31406,32.00999832,-81.14569855,Hunter Army Air Field,SVN
Grand Forks International Airport,Grand Forks,ND,US,58203,47.949299,-97.176102,Grand Forks International Airport,GFK
Grider Field,Pine Bluff,AR,US,71601,34.17309952,-91.93560028,Grider Field,PBF
Whiting Field Naval Air Station - North,Milton,FL,US,32570,30.7241993,-87.02189636,Whiting Field Naval Air Station - North,NSE
Hana Airport,Hana,HI,US,96713,20.79560089,-156.0140076,Hana Airport,HNM
Ernest A. Love Field,Prescott,AZ,US,86301,34.65449905,-112.4199982,Ernest A. Love Field,PRC
Trenton Mercer Airport,Trenton,NJ,US,08628,40.27669907,-74.81349945,Trenton Mercer Airport,TTN
General Edward Lawrence Logan International Airport,Boston,MA,US,02150,42.36429977,-71.00520325,General Edward Lawrence Logan International Airport,BOS
Travis Air Force Base,Fairfield,CA,US,94535,38.26269913,-121.927002,Travis Air Force Base,SUU
Griffiss International Airport,Rome,NY,US,13440,43.23379898,-75.40699768,Griffiss International Airport,RME
Wendover Airport,Wendover,UT,US,84083,40.71870041,-114.0309982,Wendover Airport,ENV
Mobile Downtown Airport,Mobile,AL,US,36615,30.62680054,-88.06809998,Mobile Downtown Airport,BFM
Metropolitan Oakland International Airport,Oakland,CA,US,94621,37.72129822,-122.2210007,Metropolitan Oakland International Airport,OAK
Eppley Airfield,Omaha,NE,US,68110,41.30319977,-95.89409637,Eppley Airfield,OMA
Port Angeles Cgas Airport,Port Angeles,WA,US,98362,48.14149857,-123.4140015,Port Angeles Cgas Airport,NOW
Kahului Airport,Kahului,HI,US,96779,20.89859962,-156.4299927,Kahului Airport,OGG
Wichita Mid Continent Airport,Wichita,KS,US,67209,37.64989853,-97.43309784,Wichita Mid Continent Airport,ICT
Kansas City International Airport,Kansas City,MO,US,64153,39.2976,-94.713898,Kansas City International Airport,MCI
Dane County Regional Truax Field,Madison,WI,US,53704,43.13990021,-89.33750153,Dane County Regional Truax Field,MSN
Dillingham Airport,Dillingham,AK,US,99576,59.04470062,-158.5050049,Dillingham Airport,DLG
Boone County Airport,Harrison,AR,US,72601,36.26150131,-93.15470123,Boone County Airport,HRO
Phoenix Sky Harbor International Airport,Phoenix,AZ,US,85034,33.43429947,-112.012001,Phoenix Sky Harbor International Airport,PHX
Bangor International Airport,Bangor,ME,US,04401,44.80739975,-68.82810211,Bangor International Airport,BGR
Fort Lauderdale Executive Airport,Fort Lauderdale,FL,US,33309,26.19729996,-80.17070007,Fort Lauderdale Executive Airport,FXE
East Texas Regional Airport,Longview,TX,US,75603,32.38399887,-94.71150208,East Texas Regional Airport,GGG
Anderson Regional Airport,Andersen,SC,US,29626,34.49459839,-82.70939636,Anderson Regional Airport,AND
Spokane International Airport,Spokane,WA,US,99224,47.61989975,-117.5339966,Spokane International Airport,GEG
North Perry Airport,Hollywood,FL,US,33024,26.00119972,-80.24069977,North Perry Airport,HWO
San Francisco International Airport,San Francisco,CA,US,94128,37.61899948,-122.375,San Francisco International Airport,SFO
Cut Bank International Airport,Cutbank,MT,US,59427,48.60839844,-112.3759995,Cut Bank International Airport,CTB
Acadiana Regional Airport,Louisiana,LA,US,70560,30.0378,-91.883904,Acadiana Regional Airport,ARA
Gainesville Regional Airport,Gainesville,FL,US,32609,29.69009972,-82.27179718,Gainesville Regional Airport,GNV
Memphis International Airport,Memphis,TN,US,38116,35.04240036,-89.97669983,Memphis International Airport,MEM
Bisbee Douglas International Airport,Douglas,AZ,US,85607,31.46899986,-109.6039963,Bisbee Douglas International Airport,DUG
Allen Army Airfield,Delta Junction,AK,US,99731,63.99449921,-145.7220001,Allen Army Airfield,BIG
TSTC Waco Airport,Waco,TX,US,76705,31.63780022,-97.07409668,TSTC Waco Airport,CNW
Annette Island Airport,Annette Island,AK,US,99926,55.04240036,-131.5720062,Annette Island Airport,ANN
Caribou Municipal Airport,Caribou,ME,US,04736,46.87149811,-68.01789856,Caribou Municipal Airport,CAR
Little Rock Air Force Base,Jacksonville,AR,US,72076,34.91690063,-92.14969635,Little Rock Air Force Base,LRF
Redstone Army Air Field,Redstone,AL,US,35808,34.67869949,-86.68479919,Redstone Army Air Field,HUA
Pope Field,Fort Bragg,NC,US,28308,35.17089844,-79.01450348,Pope Field,POB
Dalhart Municipal Airport,Dalhart,TX,US,79022,36.02259827,-102.5469971,Dalhart Municipal Airport,DHT
Laughlin Air Force Base,Del Rio,TX,US,78843,29.35950089,-100.7779999,Laughlin Air Force Base,DLF
Los Angeles International Airport,Los Angeles,CA,US,90045,33.94250107,-118.4079971,Los Angeles International Airport,LAX
Anniston Metropolitan Airport,Anniston,AL,US,36203,33.58819962,-85.85810089,Anniston Metropolitan Airport,ANB
Cleveland Hopkins International Airport,Cleveland,OH,US,44135,41.4117012,-81.84980011,Cleveland Hopkins International Airport,CLE
Dover Air Force Base,Dover,DE,US,19902,39.12950134,-75.46600342,Dover Air Force Base,DOV
Cincinnati Northern Kentucky International Airport,Cincinnati,KY,US,41048,39.04880142,-84.6678009,Cincinnati Northern Kentucky International Airport,CVG
Tipton Airport,Fort Meade,MD,US,20724,39.08539963,-76.75939941,Tipton Airport,FME
China Lake Naws (Armitage Field) Airport,China Lake,CA,US,93555,35.6853981,-117.6920013,China Lake Naws (Armitage Field) Airport,NID
Huron Regional Airport,Huron,SD,US,57350,44.3852005,-98.22850037,Huron Regional Airport,HON
Juneau International Airport,Juneau,AK,US,99801,58.35499954,-134.576004,Juneau International Airport,JNU
Lafayette Regional Airport,Lafayette,LA,US,70508,30.20529938,-91.98760223,Lafayette Regional Airport,LFT
Newark Liberty International Airport,Newark,NJ,US,07201,40.69250107,-74.16870117,Newark Liberty International Airport,EWR
Boise Air Terminal/Gowen field,Boise,ID,US,83705,43.56439972,-116.2229996,Boise Air Terminal/Gowen field,BOI
Creech Air Force Base,Indian Springs,NV,US,89018,36.58720016,-115.6729965,Creech Air Force Base,INS
Garden City Regional Airport,Garden City,KS,US,67846,37.92750168,-100.723999,Garden City Regional Airport,GCK
Minot International Airport,Minot,ND,US,58703,48.25939941,-101.2799988,Minot International Airport,MOT
Wheeler Army Airfield,Wahiawa,HI,US,96786,21.48349953,-158.0399933,Wheeler Army Airfield,HHI
Maxwell Air Force Base,Montgomery,AL,US,36112,32.38290024,-86.36579895,Maxwell Air Force Base,MXF
Robinson Army Air Field,Robinson,AR,US,72118,34.85010147,-92.30020142,Robinson Army Air Field,\N
Dallas Love Field,Dallas,TX,US,75235,32.8470993,-96.85179901,Dallas Love Field,DAL
Butts AAF (Fort Carson) Air Field,Fort Carson,CO,US,80913,38.67839813,-104.7570038,Butts AAF (Fort Carson) Air Field,FCS
Helena Regional Airport,Helena,MT,US,59602,46.60680008,-111.9830017,Helena Regional Airport,HLN
Miramar Marine Corps Air Station - Mitscher Field,Miramar,CA,US,92145,32.86840057,-117.1429977,Miramar Marine Corps Air Station - Mitscher Field,NKX
Luke Air Force Base,Phoenix,AZ,US,85309,33.53499985,-112.3830032,Luke Air Force Base,LUF
Hurlburt Field,Mary Esther,FL,US,32544,30.42779922,-86.68930054,Hurlburt Field,\N
Jack Northrop Field Hawthorne Municipal Airport,Hawthorne,CA,US,90250,33.922798,-118.334999,Jack Northrop Field Hawthorne Municipal Airport,HHR
Houlton International Airport,Houlton,ME,US,04730,46.12310028,-67.792099,Houlton International Airport,HUL
Vance Air Force Base,Enid,OK,US,73703,36.33919907,-97.91649628,Vance Air Force Base,END
Point Mugu Naval Air Station (Naval Base Ventura Co),Point Mugu,CA,US,93033,34.12030029,-119.1210022,Point Mugu Naval Air Station (Naval Base Ventura Co),NTD
Edwards Air Force Base,Edwards Afb,CA,US,93523,34.905399,-117.884003,Edwards Air Force Base,EDW
Lake Charles Regional Airport,Lake Charles,LA,US,70607,30.12610054,-93.22329712,Lake Charles Regional Airport,LCH
Kona International At Keahole Airport,Kona,HI,US,96740,19.73880005,-156.0460052,Kona International At Keahole Airport,KOA
Myrtle Beach International Airport,Myrtle Beach,SC,US,29577,33.67969894,-78.92829895,Myrtle Beach International Airport,MYR
Lemoore Naval Air Station (Reeves Field) Airport,Lemoore,CA,US,93245,36.33300018,-119.9520035,Lemoore Naval Air Station (Reeves Field) Airport,NLC
Nantucket Memorial Airport,Nantucket,MA,US,02554,41.25310135,-70.06020355,Nantucket Memorial Airport,ACK
Felker Army Air Field,Fort Eustis,VA,US,23604,37.13249969,-76.6088028,Felker Army Air Field,FAF
Campbell AAF (Fort Campbell) Air Field,Hopkinsville,KY,US,42262,36.66859818,-87.49620056,Campbell AAF (Fort Campbell) Air Field,HOP
Ronald Reagan Washington National Airport,Washington,VA,US,22202,38.8521,-77.037697,Ronald Reagan Washington National Airport,DCA
Patuxent River Naval Air Station/Trapnell Field Aiport,Patuxent River,MD,US,20670,38.2859993,-76.41179657,Patuxent River Naval Air Station/Trapnell Field Aiport,NHK
Palacios Municipal Airport,Palacios,TX,US,77465,28.72750092,-96.25099945,Palacios Municipal Airport,PSX
Arkansas International Airport,Blytheville,AR,US,72315,35.96429825,-89.94400024,Arkansas International Airport,BYH
Atlantic City International Airport,Atlantic City,NJ,US,08215,39.45759964,-74.57720184,Atlantic City International Airport,ACY
Tinker Air Force Base,Oklahoma City,OK,US,73145,35.41469955,-97.38659668,Tinker Air Force Base,TIK
Pueblo Memorial Airport,Pueblo,CO,US,81001,38.28910065,-104.4970016,Pueblo Memorial Airport,PUB
Northern Maine Regional Airport at Presque Isle,Presque Isle,ME,US,04769,46.68899918,-68.0447998,Northern Maine Regional Airport at Presque Isle,PQI
Gray Army Air Field,Fort Lewis,WA,US,98433,47.07920074,-122.5810013,Gray Army Air Field,GRF
Kodiak Airport,Kodiak,AK,US,99615,57.75,-152.4940033,Kodiak Airport,ADQ
Upolu Airport,Opolu,HI,US,96719,20.26530075,-155.8600006,Upolu Airport,UPP
Fort Lauderdale Hollywood International Airport,Fort Lauderdale,FL,US,33315,26.07259941,-80.15270233,Fort Lauderdale Hollywood International Airport,FLL
Davis Field,Muskogee,OK,US,74403,35.65650177,-95.36669922,Davis Field,MKO
Falls International Airport,International Falls,MN,US,56649,48.56620026,-93.40309906,Falls International Airport,INL
Salt Lake City International Airport,Salt Lake City,UT,US,84122,40.78839874,-111.9779968,Salt Lake City International Airport,SLC
Childress Municipal Airport,Childress,TX,US,79201,34.43379974,-100.288002,Childress Municipal Airport,CDS
Keesler Air Force Base,Biloxi,MS,US,39534,30.41040039,-88.92440033,Keesler Air Force Base,BIX
Lawson Army Air Field (Fort Benning),Fort Benning,GA,US,31905,32.33729935,-84.99130249,Lawson Army Air Field (Fort Benning),LSF
Marshall Army Air Field,Fort Riley,KS,US,66442,39.05530167,-96.76450348,Marshall Army Air Field,FRI
Harrisburg International Airport,Harrisburg,PA,US,17057,40.19350052,-76.76339722,Harrisburg International Airport,MDT
Lincoln Airport,Lincoln,NE,US,68524,40.85100174,-96.75920105,Lincoln Airport,LNK
Capital City Airport,Lansing,MI,US,48906,42.77870178,-84.58740234,Capital City Airport,LAN
Waimea Kohala Airport,Kamuela,HI,US,96743,20.00130081,-155.6679993,Waimea Kohala Airport,MUE
Massena International Richards Field,Massena,NY,US,13662,44.93579865,-74.84559631,Massena International Richards Field,MSS
Hickory Regional Airport,Hickory,NC,US,28601,35.74110031,-81.38950348,Hickory Regional Airport,HKY
Albert Whitted Airport,St. Petersburg,FL,US,33701,27.76510048,-82.6269989,Albert Whitted Airport,SPG
Page Field,Fort Myers,FL,US,33907,26.58659935,-81.86329651,Page Field,FMY
George Bush Intercontinental Houston Airport,Houston,TX,US,77032,29.9843998,-95.34140015,George Bush Intercontinental Houston Airport,IAH
Millinocket Municipal Airport,Millinocket,ME,US,04462,45.64780045,-68.68560028,Millinocket Municipal Airport,MLT
Andrews Air Force Base,Camp Springs,MD,US,20762,38.81079865,-76.86699677,Andrews Air Force Base,ADW
Smith Reynolds Airport,Winston-salem,NC,US,27105,36.13370132,-80.22200012,Smith Reynolds Airport,INT
Southern California Logistics Airport,Victorville,CA,US,92394,34.59749985,-117.3830032,Southern California Logistics Airport,VCV
Bob Sikes Airport,Crestview,FL,US,32539,30.77879906,-86.52210236,Bob Sikes Airport,CEW
Wheeler Sack Army Air Field,Fort Drum,NY,US,13603,44.05559921,-75.71949768,Wheeler Sack Army Air Field,GTB
St Clair County International Airport,Port Huron,MI,US,48074,42.9109993,-82.52890015,St Clair County International Airport,PHN
Meadows Field,Bakersfield,CA,US,93308,35.43360138,-119.0569992,Meadows Field,BFL
El Paso International Airport,El Paso,TX,US,79925,31.80719948,-106.3779984,El Paso International Airport,ELP
Valley International Airport,Harlingen,TX,US,78550,26.22850037,-97.65440369,Valley International Airport,HRL
Columbia Metropolitan Airport,Columbia,SC,US,29170,33.93880081,-81.11949921,Columbia Metropolitan Airport,CAE
Davis Monthan Air Force Base,Tucson,AZ,US,85707,32.16650009,-110.8830032,Davis Monthan Air Force Base,DMA
Pensacola Naval Air Station/Forrest Sherman Field,Pensacola,FL,US,32508,30.35269928,-87.31860352,Pensacola Naval Air Station/Forrest Sherman Field,NPA
Pensacola Regional Airport,Pensacola,FL,US,32504,30.47340012,-87.18659973,Pensacola Regional Airport,PNS
Grand Forks Air Force Base,Red River,ND,US,58214,47.96110153,-97.40119934,Grand Forks Air Force Base,RDR
William P Hobby Airport,Houston,TX,US,77061,29.64539909,-95.27890015,William P Hobby Airport,HOU
Buckley Air Force Base,Buckley,CO,US,80018,39.7016983,-104.7519989,Buckley Air Force Base,BKF
Northway Airport,Northway,AK,US,99764,62.9612999,-141.9290009,Northway Airport,ORT
Palmer Municipal Airport,Palmer,AK,US,99645,61.59489822,-149.0890045,Palmer Municipal Airport,PAQ
Pittsburgh International Airport,Pittsburgh,PA,US,15108,40.49150085,-80.23290253,Pittsburgh International Airport,PIT
Wiley Post Will Rogers Memorial Airport,Barrow,AK,US,99723,71.285402,-156.766008,Wiley Post Will Rogers Memorial Airport,BRW
Ellington Airport,Houston,TX,US,77034,29.6072998,-95.15879822,Ellington Airport,EFD
Whidbey Island Naval Air Station /Ault Field/ Airport,Whidbey Island,WA,US,98277,48.35179901,-122.6559982,Whidbey Island Naval Air Station /Ault Field/ Airport,NUW
Alice International Airport,Alice,TX,US,78332,27.74090004,-98.02690125,Alice International Airport,ALI
Moody Air Force Base,Valdosta,GA,US,31699,30.96780014,-83.19300079,Moody Air Force Base,VAD
Miami International Airport,Miami,FL,US,33126,25.79319954,-80.29060364,Miami International Airport,MIA
Seattle Tacoma International Airport,Seattle,WA,US,98158,47.44900131,-122.3089981,Seattle Tacoma International Airport,SEA
Lovell Field,Chattanooga,TN,US,37421,35.03530121,-85.20379639,Lovell Field,CHA
Igor I Sikorsky Memorial Airport,Stratford,CT,US,06615,41.16350174,-73.12619781,Igor I Sikorsky Memorial Airport,BDR
Jackson-Medgar Wiley Evers International Airport,Jackson,MS,US,39208,32.31119919,-90.07589722,Jackson-Medgar Wiley Evers International Airport,JAN
Scholes International At Galveston Airport,Galveston,TX,US,77554,29.26530075,-94.86039734,Scholes International At Galveston Airport,GLS
Long Beach /Daugherty Field/ Airport,Long Beach,CA,US,90807,33.81769943,-118.1520004,Long Beach /Daugherty Field/ Airport,LGB
Dillingham Airfield,Dillingham,HI,US,96791,21.5795002,-158.1970062,Dillingham Airfield,HDH
Williamsport Regional Airport,Williamsport,PA,US,17754,41.2417984,-76.9210968,Williamsport Regional Airport,IPT
Indianapolis International Airport,Indianapolis,IN,US,46241,39.7173,-86.294403,Indianapolis International Airport,IND
Whiteman Air Force Base,Knobnoster,MO,US,65336,38.7303009,-93.54789734,Whiteman Air Force Base,SZL
Akron Fulton International Airport,Akron,OH,US,44306,41.03749847,-81.46690369,Akron Fulton International Airport,AKC
GreenwoodðððLeflore Airport,Greenwood,MS,US,38930,33.49430084,-90.08470154,GreenwoodðððLeflore Airport,GWO
Westchester County Airport,White Plains,NY,US,10604,41.06700134,-73.70760345,Westchester County Airport,HPN
Francis S Gabreski Airport,West Hampton Beach,NY,US,11977,40.84370041,-72.63179779,Francis S Gabreski Airport,FOK
Jonesboro Municipal Airport,Jonesboro,AR,US,72401,35.83169937,-90.64640045,Jonesboro Municipal Airport,JBR
Tonopah Test Range Airport,Tonopah,Nevada,US,,37.79880142,-116.7809982,Tonopah Test Range Airport,\N
Palm Beach County Park Airport,West Palm Beach,FL,US,33462,26.59300041,-80.08509827,Palm Beach County Park Airport,LNA
North Island Naval Air Station-Halsey Field,San Diego,CA,US,92118,32.69919968,-117.2149963,North Island Naval Air Station-Halsey Field,NZY
Biggs Army Air Field (Fort Bliss),El Paso,TX,US,79918,31.84950066,-106.3799973,Biggs Army Air Field (Fort Bliss),BIF
Yuma MCAS/Yuma International Airport,Yuma,AZ,US,85365,32.65660095,-114.6060028,Yuma MCAS/Yuma International Airport,YUM
Cavern City Air Terminal,Carlsbad,NM,US,88220,32.33750153,-104.2630005,Cavern City Air Terminal,CNM
Duluth International Airport,Duluth,MN,US,55811,46.84209824,-92.19360352,Duluth International Airport,DLH
Bethel Airport,Bethel,AK,US,99559,60.77980042,-161.8379974,Bethel Airport,BET
Bowman Field,Louisville,KY,US,40205,38.22800064,-85.66369629,Bowman Field,LOU
Sierra Vista Municipal Libby Army Air Field,Fort Huachuca,AZ,US,85613,31.58849907,-110.3440018,Sierra Vista Municipal Libby Army Air Field,FHU
Lihue Airport,Lihue,HI,US,96766,21.97599983,-159.3390045,Lihue Airport,LIH
Terre Haute International Hulman Field,Terre Haute,IN,US,47803,39.45149994,-87.30760193,Terre Haute International Hulman Field,HUF
Havre City County Airport,Havre,MT,US,59501,48.54299927,-109.762001,Havre City County Airport,HVR
Grant County International Airport,Grant County Airport,WA,US,98837,47.20769882,-119.3199997,Grant County International Airport,MWH
Edward F Knapp State Airport,Montpelier,VT,US,05641,44.20349884,-72.56230164,Edward F Knapp State Airport,MPV
San Nicolas Island Nolf Airport,San Nicolas Island,CA,US,93042,33.2397995,-119.4580002,San Nicolas Island Nolf Airport,\N
Richmond International Airport,Richmond,VA,US,23250,37.50519943,-77.31970215,Richmond International Airport,RIC
Shreveport Regional Airport,Shreveport,LA,US,71109,32.44660187,-93.82559967,Shreveport Regional Airport,SHV
Merle K (Mudhole) Smith Airport,Cordova,AK,US,99574,60.4917984,-145.4779968,Merle K (Mudhole) Smith Airport,CDV
Norfolk International Airport,Norfolk,VA,US,23518,36.89459991,-76.20120239,Norfolk International Airport,ORF
Southeast Texas Regional Airport,Beaumont,TX,US,77705,29.95079994,-94.02069855,Southeast Texas Regional Airport,BPT
Savannah Hilton Head International Airport,Savannah,GA,US,31408,32.12760162,-81.20210266,Savannah Hilton Head International Airport,SAV
Hill Air Force Base,Ogden,UT,US,84056,41.12403,-111.973086,Hill Air Force Base,HIF
Nome Airport,Nome,AK,US,99762,64.5121994,-165.4450073,Nome Airport,OME
Scappoose Industrial Airpark,San Luis,OR,US,97056,45.77099991,-122.8619995,Scappoose Industrial Airpark,\N
St Petersburg Clearwater International Airport,St. Petersburg,FL,US,33762,27.91020012,-82.68740082,St Petersburg Clearwater International Airport,PIE
Menominee Marinette Twin County Airport,Macon,MI,US,49858,45.12670135,-87.63839722,Menominee Marinette Twin County Airport,MNM
Lone Star Executive Airport,Conroe,TX,US,77303,30.35180092,-95.41449738,Lone Star Executive Airport,CXO
Deadhorse Airport,Deadhorse,AK,US,99734,70.19470215,-148.4649963,Deadhorse Airport,SCC
San Antonio International Airport,San Antonio,TX,US,78216,29.53370094,-98.46980286,San Antonio International Airport,SAT
Greater Rochester International Airport,Rochester,NY,US,14624,43.1189003,-77.67240143,Greater Rochester International Airport,ROC
Patrick Air Force Base,Coco Beach,FL,US,32925,28.23489952,-80.61009979,Patrick Air Force Base,COF
Teterboro Airport,Teterboro,NJ,US,07608,40.85010147,-74.06079865,Teterboro Airport,TEB
Ellsworth Air Force Base,Rapid City,SD,US,57769,44.14500046,-103.1039963,Ellsworth Air Force Base,RCA
Raleigh Durham International Airport,Raleigh-durham,NC,US,27560,35.87760162,-78.78749847,Raleigh Durham International Airport,RDU
James M Cox Dayton International Airport,Dayton,OH,US,45377,39.90240097,-84.2193985,James M Cox Dayton International Airport,DAY
Kenai Municipal Airport,Kenai,AK,US,99611,60.57310104,-151.2449951,Kenai Municipal Airport,ENA
Mc Alester Regional Airport,Mcalester,OK,US,74501,34.88240051,-95.78350067,Mc Alester Regional Airport,MLC
Niagara Falls International Airport,Niagara Falls,NY,US,14304,43.1072998,-78.94619751,Niagara Falls International Airport,IAG
Coulter Field,Bryan,TX,US,77808,30.71570015,-96.33139801,Coulter Field,CFD
Wright Aaf (Fort Stewart)/Midcoast Regional Airport,Wright,GA,US,31313,31.88909912,-81.56230164,Wright Aaf (Fort Stewart)/Midcoast Regional Airport,\N
Newport News Williamsburg International Airport,Newport News,VA,US,23602,37.13190079,-76.49299622,Newport News Williamsburg International Airport,PHF
Esler Regional Airport,Alexandria,LA,US,71360,31.39489937,-92.29579926,Esler Regional Airport,ESF
Altus Air Force Base,Altus,OK,US,73521,34.667099,-99.26670074,Altus Air Force Base,LTS
Tucson International Airport,Tucson,AZ,US,85756,32.11610031,-110.9410019,Tucson International Airport,TUS
Minot Air Force Base,Minot,ND,US,58704,48.41559982,-101.3580017,Minot Air Force Base,MIB
Beale Air Force Base,Marysville,CA,US,95903,39.13610077,-121.4369965,Beale Air Force Base,BAB
Greater Kankakee Airport,Kankakee,IL,US,60901,41.07139969,-87.84629822,Greater Kankakee Airport,IKK
Seymour Johnson Air Force Base,Goldsboro,NC,US,27531,35.33940125,-77.96060181,Seymour Johnson Air Force Base,GSB
Theodore Francis Green State Airport,Providence,RI,US,02888,41.73260117,-71.42040253,Theodore Francis Green State Airport,PVD
Salisbury Ocean City Wicomico Regional Airport,Salisbury,MD,US,21804,38.34049988,-75.51029968,Salisbury Ocean City Wicomico Regional Airport,SBY
Rancho Murieta Airport,Rancho Murieta,CA,US,95683,38.48680115,-121.1029968,Rancho Murieta Airport,RIU
Bob Hope Airport,Burbank,CA,US,91505,34.20069885,-118.3590012,Bob Hope Airport,BUR
Detroit Metropolitan Wayne County Airport,Detroit,MI,US,48174,42.21239853,-83.35340118,Detroit Metropolitan Wayne County Airport,DTW
Tampa International Airport,Tampa,FL,US,33614,27.97550011,-82.53320313,Tampa International Airport,TPA
Pembina Municipal Airport,Pembina,ND,US,58271,48.94250107,-97.24079895,Pembina Municipal Airport,PMB
Polk Army Air Field,Fort Polk,LA,US,70656,31.0447998,-93.1917038,Polk Army Air Field,POE
Eielson Air Force Base,Fairbanks,AK,US,99702,64.66570282,-147.102005,Eielson Air Force Base,EIL
Range Regional Airport,Hibbing,MN,US,55746,47.38660049,-92.83899689,Range Regional Airport,HIB
Angelina County Airport,Lufkin,TX,US,75941,31.23399925,-94.75,Angelina County Airport,LFK
Midland International Airport,Midland,TX,US,79706,31.94249916,-102.2020035,Midland International Airport,MAF
Ardmore Municipal Airport,Ardmore,OK,US,73401,34.30301,-97.0196342,Ardmore Municipal Airport,ADM
Mc Guire Air Force Base,Wrightstown,NJ,US,08641,40.0155983,-74.59169769,Mc Guire Air Force Base,WRI
Cherry Point MCAS /Cunningham Field/,Cherry Point,NC,US,28532,34.90090179,-76.88069916,Cherry Point MCAS /Cunningham Field/,\N
Emanuel County Airport,Santa Barbara,GA,US,30401,32.60910034,-82.36990356,Emanuel County Airport,SBO
Augusta Regional At Bush Field,Bush Field,GA,US,30906,33.36989975,-81.96450043,Augusta Regional At Bush Field,AGS
Sloulin Field International Airport,Williston,ND,US,58801,48.17789841,-103.6419983,Sloulin Field International Airport,ISN
Bill & Hillary Clinton National Airport/Adams Field,Little Rock,AR,US,72202,34.72940063,-92.22429657,Bill & Hillary Clinton National Airport/Adams Field,LIT
Stewart International Airport,Newburgh,NY,US,12553,41.5041008,-74.10479736,Stewart International Airport,SWF
Baudette International Airport,Baudette,MN,US,56623,48.72840118,-94.61219788,Baudette International Airport,BDE
Sacramento Executive Airport,Sacramento,CA,US,95822,38.51250076,-121.4929962,Sacramento Executive Airport,SAC
Homer Airport,Homer,AK,US,99603,59.64559937,-151.477005,Homer Airport,HOM
Waynesville-St. Robert Regional Forney field,Fort Leonardwood,MO,US,65473,37.74160004,-92.14070129,Waynesville-St. Robert Regional Forney field,TBN
Dobbins Air Reserve Base,Marietta,GA,US,30069,33.91540146,-84.51629639,Dobbins Air Reserve Base,MGE
Fairchild Air Force Base,Spokane,WA,US,99011,47.61510086,-117.6559982,Fairchild Air Force Base,SKA
